2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:22 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,VIC,309,Kings Park South,410,43.11,541,56.89,951,97.84,21,2.16,972
1,VIC,320,Kingsbury,552,50.83,534,49.17,1086,98.64,15,1.36,1101
1,VIC,219,Kingston Heath,676,51.92,626,48.08,1302,99.09,12,0.91,1314
1,VIC,321,Kingsville (Fraser),1194,79.07,316,20.93,1510,99.02,15,0.98,1525
1,VIC,212,Kingsville (Gellibrand),531,74.16,185,25.84,716,99.31,5,0.69,721
1,VIC,197,Knoxfield,610,42.16,837,57.84,1447,98.64,20,1.36,1467
1,VIC,197,Knoxfield Central,496,46.18,578,53.82,1074,99.08,10,0.92,1084
1,VIC,323,Kongwak,75,38.66,119,61.34,194,99.49,1,0.51,195
1,VIC,223,Koo Wee Rup,289,22.63,988,77.37,1277,98.23,23,1.77,1300
1,VIC,224,Koondrook,84,11.48,648,88.52,732,99.32,5,0.68,737
1,VIC,323,Koonwarra,136,37.47,227,62.53,363,98.91,4,1.09,367
1,VIC,224,Koorlong,50,19.84,202,80.16,252,99.6,1,0.4,253
1,VIC,233,Koroit,375,36.3,658,63.7,1033,98.76,13,1.24,1046
1,VIC,323,Korumburra,697,34.02,1352,65.98,2049,99.27,15,0.73,2064
1,VIC,326,Kurunjang,631,39.64,961,60.36,1592,94.76,88,5.24,1680
1,VIC,324,Ky Valley,48,15.34,265,84.66,313,98.74,4,1.26,317
1,VIC,324,Kyabram,127,24.8,385,75.2,512,98.84,6,1.16,518
1,VIC,324,Kyabram PPVC,565,18.44,2499,81.56,3064,99.42,18,0.58,3082
1,VIC,324,Kyabram West,230,22.95,772,77.05,1002,98.43,16,1.57,1018
1,VIC,200,Kyneton,1040,55.79,824,44.21,1864,99.2,15,0.8,1879
1,VIC,200,Kyneton East,560,47.82,611,52.18,1171,97.02,36,2.98,1207
1,VIC,323,Labertouche,50,20.66,192,79.34,242,99.59,1,0.41,243
1,VIC,205,Laburnum,728,65.88,377,34.12,1105,99.28,8,0.72,1113
1,VIC,224,Lake Boga,61,16.67,305,83.33,366,98.92,4,1.08,370
1,VIC,233,Lake Bolac,57,21.92,203,78.08,260,100,0,0,260
1,VIC,224,Lake Charm,35,17.95,160,82.05,195,99.49,1,0.51,196
1,VIC,198,Lake Wendouree,968,61.46,607,38.54,1575,98.87,18,1.13,1593
1,VIC,213,Lakes Entrance,244,28.77,604,71.23,848,98.26,15,1.74,863
1,VIC,213,Lakes Entrance East,116,38.41,186,61.59,302,99.67,1,0.33,303
1,VIC,213,Lakes Entrance PPVC,1042,24.32,3242,75.68,4284,99.37,27,0.63,4311
1,VIC,232,Lalor,413,41.26,588,58.74,1001,98.23,18,1.77,1019
1,VIC,232,Lalor East,533,38.29,859,61.71,1392,97.68,33,2.32,1425
1,VIC,232,Lalor North,279,38.97,437,61.03,716,98.62,10,1.38,726
1,VIC,232,Lalor Park,334,45.63,398,54.37,732,97.86,16,2.14,748
1,VIC,232,Lalor West,715,38.48,1143,61.52,1858,96.32,71,3.68,1929
1,VIC,324,Lancaster,43,17,210,83,253,99.61,1,0.39,254
1,VIC,226,Lancefield,536,38.64,851,61.36,1387,98.79,17,1.21,1404
1,VIC,224,Landsborough,41,21.81,147,78.19,188,99.47,1,0.53,189
1,VIC,223,Lang Lang,269,24.34,836,75.66,1105,98.4,18,1.6,1123
1,VIC,210,Langwarrin,845,39.05,1319,60.95,2164,98.77,27,1.23,2191
1,VIC,210,Langwarrin Central,688,37.51,1146,62.49,1834,98.6,26,1.4,1860
1,VIC,210,Langwarrin North,568,43.1,750,56.9,1318,98.51,20,1.49,1338
1,VIC,210,Langwarrin Park,707,40.7,1030,59.3,1737,98.75,22,1.25,1759
1,VIC,208,Lara CBD,756,43.98,963,56.02,1719,98.34,29,1.66,1748
1,VIC,208,Lara Central,478,45.01,584,54.99,1062,98.97,11,1.03,1073
1,VIC,208,Lara East,85,51.83,79,48.17,164,98.8,2,1.2,166
1,VIC,208,Lara Lake,370,41.02,532,58.98,902,98.36,15,1.64,917
1,VIC,208,Lara PPVC,2180,33.66,4296,66.34,6476,99.34,43,0.66,6519
1,VIC,204,Launching Place,263,30.65,595,69.35,858,99.08,8,0.92,866
1,VIC,226,Laurimar,1076,40.12,1606,59.88,2682,98.46,42,1.54,2724
1,VIC,226,Laurimar Central,331,38,540,62,871,98.64,12,1.36,883
1,VIC,233,Lavers Hill,79,63.71,45,36.29,124,99.2,1,0.8,125
1,VIC,212,Laverton North,474,56.36,367,43.64,841,97.56,21,2.44,862
1,VIC,198,Learmonth,87,29.29,210,70.71,297,99,3,1,300
1,VIC,224,Leitchville,57,15.12,320,84.88,377,100,0,0,377
1,VIC,324,Lemnos,30,30.3,69,69.7,99,100,0,0,99
1,VIC,218,Leneva,92,38.82,145,61.18,237,99.58,1,0.42,238
1,VIC,323,Leongatha,603,31.84,1291,68.16,1894,98.7,25,1.3,1919
1,VIC,323,Leongatha East,436,35.05,808,64.95,1244,99.2,10,0.8,1254
1,VIC,323,Leongatha South,71,24.74,216,75.26,287,99.65,1,0.35,288
1,VIC,328,Leopold,1049,41.4,1485,58.6,2534,98.52,38,1.48,2572
1,VIC,328,Leopold North,496,47.51,548,52.49,1044,98.96,11,1.04,1055
1,VIC,198,Lethbridge,188,32.03,399,67.97,587,98.82,7,1.18,594
1,VIC,233,Lexton,59,32.24,124,67.76,183,100,0,0,183
1,VIC,204,Lilydale,697,43.13,919,56.87,1616,98.9,18,1.1,1634
1,VIC,204,Lilydale CASEY PPVC,4349,30.85,9750,69.15,14099,98.99,144,1.01,14243
1,VIC,209,Lilydale DEAKIN PPVC,0,0,0,0,0,0,0,0,0
1,VIC,204,Lilydale Lake,678,48.71,714,51.29,1392,99.29,10,0.71,1402
1,VIC,204,Lilydale North,363,45.72,431,54.28,794,98.15,15,1.85,809
1,VIC,204,Lilydale West,503,42.2,689,57.8,1192,98.59,17,1.41,1209
1,VIC,213,Lindenow,76,16.63,381,83.37,457,99.35,3,0.65,460
1,VIC,198,Linton,103,30.56,234,69.44,337,99.41,2,0.59,339
1,VIC,233,Lismore,57,19.86,230,80.14,287,97.62,7,2.38,294
1,VIC,222,Little River,103,39.31,159,60.69,262,100,0,0,262
1,VIC,323,Loch,125,36.98,213,63.02,338,99.71,1,0.29,339
1,VIC,213,Loch Sport,134,30.8,301,69.2,435,99.09,4,0.91,439
1,VIC,324,Lockington,95,18.74,412,81.26,507,99.22,4,0.78,511
1,VIC,200,Lockwood,213,36.16,376,63.84,589,98.99,6,1.01,595
1,VIC,200,Long Gully,119,40.34,176,59.66,295,100,0,0,295
1,VIC,213,Longford,93,32.63,192,67.37,285,98.96,3,1.04,288
1,VIC,323,Longwarry,270,26.32,756,73.68,1026,98.46,16,1.54,1042
1,VIC,324,Longwood,62,31.96,132,68.04,194,100,0,0,194
1,VIC,233,Lorne,298,62.34,180,37.66,478,98.76,6,1.24,484
1,VIC,220,Lower Plenty,615,51.77,573,48.23,1188,98.75,15,1.25,1203
1,VIC,198,Lucas,603,46.46,695,53.54,1298,99.01,13,0.99,1311
1,VIC,213,Lucknow,108,30.17,250,69.83,358,98.9,4,1.1,362
1,VIC,216,Lynbrook,737,49.63,748,50.37,1485,98.61,21,1.39,1506
1,VIC,201,Lynbrook BRUCE PPVC,471,39.78,713,60.22,1184,98.83,14,1.17,1198
1,VIC,216,Lynbrook HOLT PPVC,4969,55.35,4008,44.65,8977,98.95,95,1.05,9072
1,VIC,216,Lynbrook South,400,60.06,266,39.94,666,98.96,7,1.04,673
1,VIC,216,Lyndhurst,1138,54.24,960,45.76,2098,99.1,19,0.9,2117
1,VIC,197,Lysterfield,728,38.24,1176,61.76,1904,99.22,15,0.78,1919
1,VIC,233,Macarthur,55,18.33,245,81.67,300,99.67,1,0.33,301
1,VIC,204,Macclesfield,226,39.65,344,60.35,570,99.65,2,0.35,572
1,VIC,226,Macedon,546,61.35,344,38.65,890,99.33,6,0.67,896
1,VIC,220,Macleod,1200,63.06,703,36.94,1903,99.11,17,0.89,1920
1,VIC,326,Maddingley,632,40.31,936,59.69,1568,98.99,16,1.01,1584
1,VIC,213,Maffra,523,26.9,1421,73.1,1944,98.88,22,1.12,1966
1,VIC,198,Magpie,132,43.85,169,56.15,301,99.34,2,0.66,303
1,VIC,200,Maiden Gully,376,33.24,755,66.76,1131,99.21,9,0.79,1140
1,VIC,233,Mailors Flat,82,22.84,277,77.16,359,99.72,1,0.28,360
1,VIC,200,Maldon,446,51.92,413,48.08,859,99.08,8,0.92,867
1,VIC,213,Mallacoota,282,48.87,295,51.13,577,97.8,13,2.2,590
1,VIC,200,Malmsbury,364,54.01,310,45.99,674,98.68,9,1.32,683
1,VIC,215,Malvern,1481,60.45,969,39.55,2450,99.11,22,0.89,2472
1,VIC,215,Malvern Central,565,67.42,273,32.58,838,98.82,10,1.18,848
1,VIC,215,Malvern East,596,65.71,311,34.29,907,99.34,6,0.66,913
1,VIC,214,Malvern GOLDSTEIN PPVC,428,53.7,369,46.3,797,98.64,11,1.36,808
1,VIC,215,Malvern HIGGINS PPVC,10137,53.71,8735,46.29,18872,99.33,128,0.67,19000
1,VIC,221,Malvern KOOYONG PPVC,766,54.99,627,45.01,1393,99.36,9,0.64,1402
1,VIC,322,Malvern MACNAMARA PPVC,3684,57.82,2688,42.18,6372,98.76,80,1.24,6452
1,VIC,215,Malvern South,1183,64.96,638,35.04,1821,99.45,10,0.55,1831
1,VIC,224,Manangatang,15,8.72,157,91.28,172,100,0,0,172
1,VIC,200,Mandurang,235,46.72,268,53.28,503,99.41,3,0.59,506
1,VIC,208,Manifold Heights,871,63.35,504,36.65,1375,98.71,18,1.29,1393
1,VIC,222,Manor Lakes,1196,54.89,983,45.11,2179,99.23,17,0.77,2196
1,VIC,222,Manor Lakes PPVC,3374,48.88,3529,51.12,6903,99.27,51,0.73,6954
1,VIC,222,Manorvale,549,46.1,642,53.9,1191,97.94,25,2.06,1216
1,VIC,218,Mansfield,341,44.29,429,55.71,770,91.23,74,8.77,844
1,VIC,218,Mansfield PPVC,1512,32.19,3185,67.81,4697,99.26,35,0.74,4732
1,VIC,321,Maribyrnong,763,62.13,465,37.87,1228,97.93,26,2.07,1254
1,VIC,213,Marlo,111,38.81,175,61.19,286,98.28,5,1.72,291
1,VIC,200,Marong,202,29.19,490,70.81,692,99.28,5,0.72,697
1,VIC,224,Maryborough,299,27.36,794,72.64,1093,98.74,14,1.26,1107
1,VIC,224,Maryborough East,45,36.59,78,63.41,123,98.4,2,1.6,125
1,VIC,224,Maryborough PPVC,1408,23.27,4644,76.73,6052,99.21,48,0.79,6100
1,VIC,223,Maryknoll,119,32.51,247,67.49,366,99.19,3,0.81,369
1,VIC,218,Marysville,156,41.71,218,58.29,374,99.2,3,0.8,377
1,VIC,214,McKinnon,857,66.43,433,33.57,1290,99,13,1,1303
1,VIC,214,McKinnon East (Goldstein),1018,61.66,633,38.34,1651,98.92,18,1.08,1669
1,VIC,217,McKinnon East (Hotham),386,57.02,291,42.98,677,98.98,7,1.02,684
1,VIC,203,Meadow Heights,886,44.61,1100,55.39,1986,96.45,73,3.55,2059
1,VIC,203,Meadow Heights Central,232,45.05,283,54.95,515,96.62,18,3.38,533
1,VIC,203,Meadow Heights South,387,47.9,421,52.1,808,97.23,23,2.77,831
1,VIC,323,Meeniyan,185,31.41,404,68.59,589,98.83,7,1.17,596
1,VIC,322,Melbourne (Macnamara),22,64.71,12,35.29,34,100,0,0,34
1,VIC,225,Melbourne (Maribyrnong),38,66.67,19,33.33,57,100,0,0,57
1,VIC,228,Melbourne (Melbourne),622,75.95,197,24.05,819,99.15,7,0.85,826
1,VIC,234,Melbourne (Wills),16,72.73,6,27.27,22,100,0,0,22
1,VIC,203,Melbourne CALWELL PPVC,86,51.19,82,48.81,168,99.41,1,0.59,169
1,VIC,205,Melbourne CHISHOLM PPVC,72,58.06,52,41.94,124,100,0,0,124
1,VIC,320,Melbourne COOPER PPVC,218,81.34,50,18.66,268,99.26,2,0.74,270
1,VIC,209,Melbourne DEAKIN PPVC,53,65.43,28,34.57,81,100,0,0,81
1,VIC,321,Melbourne FRASER PPVC,718,80.4,175,19.6,893,98.67,12,1.33,905
1,VIC,212,Melbourne GELLIBRAND PPVC,169,63.06,99,36.94,268,99.26,2,0.74,270
1,VIC,214,Melbourne GOLDSTEIN PPVC,99,69.23,44,30.77,143,99.31,1,0.69,144
1,VIC,309,Melbourne GORTON PPVC,116,53.7,100,46.3,216,99.08,2,0.92,218
1,VIC,215,Melbourne HIGGINS PPVC,218,72.91,81,27.09,299,100,0,0,299
1,VIC,217,Melbourne HOTHAM PPVC,52,57.78,38,42.22,90,98.9,1,1.1,91
1,VIC,219,Melbourne ISAACS PPVC,75,72.12,29,27.88,104,98.11,2,1.89,106
1,VIC,220,Melbourne JAGAJAGA PPVC,96,64.43,53,35.57,149,99.33,1,0.67,150
1,VIC,221,Melbourne KOOYONG PPVC,151,62.92,89,37.08,240,98.77,3,1.23,243
1,VIC,222,Melbourne LALOR PPVC,96,64,54,36,150,100,0,0,150
1,VIC,322,Melbourne MACNAMARA PPVC,220,32.35,460,67.65,680,98.84,8,1.16,688
1,VIC,225,Melbourne MARIBYRNONG PPVC,1539,74.85,517,25.15,2056,99.47,11,0.53,2067
1,VIC,228,Melbourne MELBOURNE PPVC,7168,73.64,2566,26.36,9734,99.19,79,0.81,9813
1,VIC,229,Melbourne MENZIES PPVC,72,55.81,57,44.19,129,100,0,0,129
1,VIC,232,Melbourne SCULLIN PPVC,43,47.25,48,52.75,91,97.85,2,2.15,93
1,VIC,234,Melbourne WILLS PPVC,430,74.01,151,25.99,581,99.49,3,0.51,584
1,VIC,326,Melton,516,40.44,760,59.56,1276,98.46,20,1.54,1296
1,VIC,309,Melton GORTON PPVC,1022,43.9,1306,56.1,2328,99.4,14,0.6,2342
1,VIC,326,Melton HAWKE PPVC,5776,31.48,12571,68.52,18347,98.98,190,1.02,18537
1,VIC,326,Melton South,1045,49.62,1061,50.38,2106,98.04,42,1.96,2148
1,VIC,219,Mentone,854,65.29,454,34.71,1308,98.94,14,1.06,1322
1,VIC,219,Mentone North,388,54.49,324,45.51,712,98.48,11,1.52,723
1,VIC,219,Mentone Park,435,55.48,349,44.52,784,98.37,13,1.63,797
1,VIC,214,Mentone West (Goldstein),486,60.3,320,39.7,806,98.9,9,1.1,815
1,VIC,219,Mentone West (Isaacs),842,59.93,563,40.07,1405,99.22,11,0.78,1416
1,VIC,204,Menzies Creek,316,57.35,235,42.65,551,99.46,3,0.54,554
1,VIC,224,Merbein,223,22.06,788,77.94,1011,98.92,11,1.08,1022
1,VIC,198,Meredith,153,33.55,303,66.45,456,98.28,8,1.72,464
1,VIC,233,Merino,42,25.3,124,74.7,166,99.4,1,0.6,167
1,VIC,226,Mernda,766,43.57,992,56.43,1758,98.76,22,1.24,1780
1,VIC,226,Mernda Central (McEwen),592,44.11,750,55.89,1342,99.55,6,0.45,1348
1,VIC,232,Mernda Central (Scullin),484,44.04,615,55.96,1099,97.95,23,2.05,1122
1,VIC,232,Mernda Park,437,43.22,574,56.78,1011,98.25,18,1.75,1029
1,VIC,226,Mernda South,649,50.78,629,49.22,1278,98.84,15,1.16,1293
1,VIC,228,Merri,929,87.64,131,12.36,1060,98.97,11,1.03,1071
1,VIC,324,Merrigum,59,17.77,273,82.23,332,99.1,3,0.9,335
1,VIC,213,Metung,224,42.67,301,57.33,525,99.06,5,0.94,530
1,VIC,203,Mickleham,1107,53.56,960,46.44,2067,98.9,23,1.1,2090
1,VIC,203,Mickleham East,620,50.53,607,49.47,1227,99.27,9,0.73,1236
1,VIC,214,Middle Brighton,413,51.56,388,48.44,801,99.38,5,0.62,806
1,VIC,322,Middle Park,624,70.67,259,29.33,883,98.66,12,1.34,895
1,VIC,218,Milawa,132,36.16,233,63.84,365,98.92,4,1.08,369
1,VIC,224,Mildura,357,25.09,1066,74.91,1423,99.51,7,0.49,1430
1,VIC,224,Mildura City Central,470,28.42,1184,71.58,1654,98.69,22,1.31,1676
1,VIC,224,Mildura Deakin,212,29.73,501,70.27,713,99.03,7,0.97,720
1,VIC,224,Mildura MALLEE PPVC,1120,16.16,5812,83.84,6932,99.36,45,0.64,6977
1,VIC,224,Mildura South,212,27.39,562,72.61,774,99.1,7,0.9,781
1,VIC,224,Mildura South West,258,29.42,619,70.58,877,99.1,8,0.9,885
1,VIC,224,Mildura West,187,33.82,366,66.18,553,98.75,7,1.25,560
1,VIC,232,Mill Park,617,43.42,804,56.58,1421,97.73,33,2.27,1454
1,VIC,232,Mill Park Central,534,41.05,767,58.95,1301,98.64,18,1.36,1319
1,VIC,320,Mill Park COOPER PPVC,407,37.93,666,62.07,1073,99.44,6,0.56,1079
1,VIC,232,Mill Park East,648,36.8,1113,63.2,1761,94.32,106,5.68,1867
1,VIC,232,Mill Park Heights,650,37.72,1073,62.28,1723,98.4,28,1.6,1751
1,VIC,220,Mill Park JAGAJAGA PPVC,395,33.79,774,66.21,1169,98.82,14,1.18,1183
1,VIC,226,Mill Park MCEWEN PPVC,1490,31.15,3294,68.85,4784,99.19,39,0.81,4823
1,VIC,232,Mill Park North,395,40.47,581,59.53,976,98.19,18,1.81,994
1,VIC,232,Mill Park SCULLIN PPVC,5422,31.23,11939,68.77,17361,98.77,217,1.23,17578
1,VIC,232,Mill Park West,575,37.88,943,62.12,1518,98.25,27,1.75,1545
1,VIC,204,Millgrove,269,43.67,347,56.33,616,98.88,7,1.12,623
1,VIC,198,Miners Rest,378,32.9,771,67.1,1149,98.37,19,1.63,1168
1,VIC,224,Minyip,50,17.92,229,82.08,279,98.59,4,1.41,283
1,VIC,323,Mirboo North,515,42.85,687,57.15,1202,98.28,21,1.72,1223
1,VIC,209,Mitcham (Deakin),255,55.31,206,44.69,461,98.72,6,1.28,467
1,VIC,229,Mitcham (Menzies),465,55.49,373,44.51,838,99.17,7,0.83,845
1,VIC,209,Mitcham Lower,794,58.21,570,41.79,1364,99.06,13,0.94,1377
1,VIC,229,Mitcham North,1056,56.77,804,43.23,1860,98.57,27,1.43,1887
1,VIC,323,Moe,373,30.45,852,69.55,1225,98.79,15,1.21,1240
1,VIC,323,Moe Central,72,30.9,161,69.1,233,97.9,5,2.1,238
1,VIC,323,Moe PPVC,1818,25.46,5323,74.54,7141,99.32,49,0.68,7190
1,VIC,323,Moe West,214,29.76,505,70.24,719,97.69,17,2.31,736
1,VIC,204,Monbulk,873,50.38,860,49.62,1733,98.75,22,1.25,1755
1,VIC,221,Mont Albert,677,63.99,381,36.01,1058,99.06,10,0.94,1068
1,VIC,221,Mont Albert North,499,64.3,277,35.7,776,99.23,6,0.77,782
1,VIC,220,Montmorency,638,65.64,334,34.36,972,98.78,12,1.22,984
1,VIC,220,Montmorency South,1355,62.18,824,37.82,2179,99.23,17,0.77,2196
1,VIC,204,Montrose,864,47.84,942,52.16,1806,98.53,27,1.47,1833
1,VIC,204,Montrose South,274,47.32,305,52.68,579,99.31,4,0.69,583
1,VIC,328,Moolap,143,34.13,276,65.87,419,98.82,5,1.18,424
1,VIC,224,Moonambel,47,31.13,104,68.87,151,99.34,1,0.66,152
1,VIC,225,Moonee Ponds MARIBYRNONG PPVC,3525,65.74,1837,34.26,5362,99.06,51,0.94,5413
1,VIC,228,Moonee Ponds MELBOURNE PPVC,211,74.3,73,25.7,284,99.3,2,0.7,286
1,VIC,225,Moonee Ponds West,1114,67.43,538,32.57,1652,99.1,15,0.9,1667
1,VIC,234,Moonee Ponds WILLS PPVC,334,67.89,158,32.11,492,98.6,7,1.4,499
1,VIC,219,Moorabbin Central,342,57.97,248,42.03,590,99.33,4,0.67,594
1,VIC,214,Moorabbin GOLDSTEIN PPVC,2092,48.86,2190,51.14,4282,99.42,25,0.58,4307
1,VIC,217,Moorabbin HOTHAM PPVC,1428,45.68,1698,54.32,3126,99.11,28,0.89,3154
1,VIC,219,Moorabbin ISAACS PPVC,5334,47.92,5797,52.08,11131,99.05,107,0.95,11238
1,VIC,217,Moorabbin North,714,54.34,600,45.66,1314,99.02,13,0.98,1327
1,VIC,219,Moorabbin South,681,56.75,519,43.25,1200,98.6,17,1.4,1217
1,VIC,214,Moorabbin West (Goldstein),453,59.76,305,40.24,758,99.34,5,0.66,763
1,VIC,219,Moorabbin West (Isaacs),163,65.99,84,34.01,247,98.41,4,1.59,251
1,VIC,211,Moorooduc,206,45.27,249,54.73,455,98.27,8,1.73,463
1,VIC,204,Mooroolbark,231,54.35,194,45.65,425,99.3,3,0.7,428
1,VIC,204,Mooroolbark East,692,44.76,854,55.24,1546,98.72,20,1.28,1566
1,VIC,204,Mooroolbark North,542,46.25,630,53.75,1172,98.57,17,1.43,1189
1,VIC,204,Mooroolbark South,490,45.04,598,54.96,1088,98.82,13,1.18,1101
1,VIC,204,Mooroolbark Upper,477,42.36,649,57.64,1126,98.69,15,1.31,1141
1,VIC,204,Mooroolbark West,496,48.06,536,51.94,1032,99.04,10,0.96,1042
1,VIC,324,Mooroopna,216,28.5,542,71.5,758,98.96,8,1.04,766
1,VIC,324,Mooroopna Park,254,29.6,604,70.4,858,98.28,15,1.72,873
1,VIC,219,Mordialloc East,858,61.46,538,38.54,1396,97.76,32,2.24,1428
1,VIC,219,Mordialloc PPVC,8966,48.39,9561,51.61,18527,98.97,193,1.03,18720
1,VIC,234,Moreland,1327,78.99,353,21.01,1680,98.02,34,1.98,1714
1,VIC,234,Moreland South,1111,79.41,288,20.59,1399,99.22,11,0.78,1410
1,VIC,328,Moriac,374,53.66,323,46.34,697,99.01,7,0.99,704
1,VIC,211,Mornington,819,50.46,804,49.54,1623,99.02,16,0.98,1639
1,VIC,211,Mornington Central,400,57.39,297,42.61,697,98.45,11,1.55,708
1,VIC,210,Mornington DUNKLEY PPVC,1629,44.61,2023,55.39,3652,99.37,23,0.63,3675
1,VIC,211,Mornington East,915,45.89,1079,54.11,1994,98.96,21,1.04,2015
1,VIC,211,Mornington FLINDERS PPVC,6762,41.22,9641,58.78,16403,99.24,125,0.76,16528
1,VIC,211,Mornington Park,489,47.38,543,52.62,1032,98.85,12,1.15,1044
1,VIC,211,Mornington South,333,58.22,239,41.78,572,98.45,9,1.55,581
1,VIC,233,Mortlake,232,28.57,580,71.43,812,99.63,3,0.37,815
1,VIC,213,Morwell,455,31.64,983,68.36,1438,98.83,17,1.17,1455
1,VIC,213,Morwell Estate,306,28.76,758,71.24,1064,98.52,16,1.48,1080
1,VIC,213,Morwell GIPPSLAND PPVC,2390,25.63,6935,74.37,9325,99.04,90,0.96,9415
1,VIC,323,Morwell MONASH PPVC,350,28.97,858,71.03,1208,99.18,10,0.82,1218
1,VIC,222,Mossfiel,713,51.67,667,48.33,1380,98.36,23,1.64,1403
1,VIC,218,Mount Beauty,557,53.35,487,46.65,1044,99.05,10,0.95,1054
1,VIC,198,Mount Clear,764,54.18,646,45.82,1410,98.95,15,1.05,1425
1,VIC,204,Mount Dandenong,481,63.96,271,36.04,752,99.08,7,0.92,759
1,VIC,328,Mount Duneed,330,48.1,356,51.9,686,98.71,9,1.29,695
1,VIC,328,Mount Duneed Upper,887,55.82,702,44.18,1589,99.25,12,0.75,1601
1,VIC,323,Mount Eccles,48,31.79,103,68.21,151,98.69,2,1.31,153
1,VIC,198,Mount Egerton,134,39.64,204,60.36,338,98.83,4,1.17,342
1,VIC,210,Mount Eliza,837,56.17,653,43.83,1490,99.14,13,0.86,1503
1,VIC,210,Mount Eliza Central,267,50.76,259,49.24,526,99.43,3,0.57,529
1,VIC,210,Mount Eliza North,379,57.51,280,42.49,659,98.8,8,1.2,667
1,VIC,210,Mount Eliza South,831,57.23,621,42.77,1452,98.78,18,1.22,1470
1,VIC,210,Mount Eliza West,579,56.71,442,43.29,1021,99.13,9,0.87,1030
1,VIC,204,Mount Evelyn,569,46.41,657,53.59,1226,98.87,14,1.13,1240
1,VIC,204,Mount Evelyn West,666,39.6,1016,60.4,1682,97.96,35,2.04,1717
1,VIC,226,Mount Macedon,362,60.03,241,39.97,603,99.18,5,0.82,608
1,VIC,211,Mount Martha,1033,61.78,639,38.22,1672,99.17,14,0.83,1686
1,VIC,211,Mount Martha Nepean,176,63.54,101,36.46,277,99.64,1,0.36,278
1,VIC,211,Mount Martha North,904,49.83,910,50.17,1814,98.43,29,1.57,1843
1,VIC,198,Mount Pleasant,487,53.69,420,46.31,907,99.13,8,0.87,915
1,VIC,203,Mount Ridley,915,49.59,930,50.41,1845,98.77,23,1.23,1868
1,VIC,205,Mount Waverley,524,55.33,423,44.67,947,99.06,9,0.94,956
1,VIC,205,Mount Waverley CHISHOLM PPVC,5064,50.29,5006,49.71,10070,99.31,70,0.69,10140
1,VIC,209,Mount Waverley DEAKIN PPVC,168,49.27,173,50.73,341,99.13,3,0.87,344
1,VIC,217,Mount Waverley HOTHAM PPVC,0,0,0,0,0,0,0,0,0
1,VIC,205,Mount Waverley Lower,481,50.42,473,49.58,954,99.27,7,0.73,961
1,VIC,205,Mount Waverley North,654,55.9,516,44.1,1170,98.9,13,1.1,1183
1,VIC,205,Mount Waverley South,940,52.72,843,47.28,1783,98.62,25,1.38,1808
1,VIC,205,Mount Waverley Upper,330,51.64,309,48.36,639,99.69,2,0.31,641
1,VIC,205,Mount Waverley West,821,51.8,764,48.2,1585,99.44,9,0.56,1594
1,VIC,218,Moyhu,102,31.19,225,68.81,327,99.7,1,0.3,328
1,VIC,233,Moyston,96,35.69,173,64.31,269,99.63,1,0.37,270
1,VIC,218,Mudgegonga,57,29.08,139,70.92,196,98.49,3,1.51,199
1,VIC,205,Mulgrave (Chisholm),140,49.3,144,50.7,284,99.65,1,0.35,285
1,VIC,217,Mulgrave (Hotham),435,49.71,440,50.29,875,98.65,12,1.35,887
1,VIC,201,Mulgrave BRUCE PPVC,588,40,882,60,1470,98.86,17,1.14,1487
1,VIC,217,Mulgrave Central,546,44.17,690,55.83,1236,98.49,19,1.51,1255
1,VIC,205,Mulgrave CHISHOLM PPVC,3454,41.5,4869,58.5,8323,99.28,60,0.72,8383
1,VIC,201,Mulgrave East (Bruce),594,43.97,757,56.03,1351,99.27,10,0.73,1361
1,VIC,217,Mulgrave East (Hotham),281,51.47,265,48.53,546,99.64,2,0.36,548
1,VIC,217,Mulgrave HOTHAM PPVC,3103,44.32,3899,55.68,7002,99.14,61,0.86,7063
1,VIC,217,Mulgrave South,309,50,309,50,618,97.63,15,2.37,633
1,VIC,324,Murchison,164,28.18,418,71.82,582,98.64,8,1.36,590
1,VIC,224,Murrabit,25,13.44,161,86.56,186,98.41,3,1.59,189
1,VIC,320,Murray (Cooper),482,68.27,224,31.73,706,98.47,11,1.53,717
1,VIC,234,Murray (Wills),102,60,68,40,170,98.84,2,1.16,172
1,VIC,224,Murrayville,33,16.5,167,83.5,200,97.56,5,2.44,205
1,VIC,215,Murrumbeena (Higgins),868,66.72,433,33.28,1301,99.46,7,0.54,1308
1,VIC,217,Murrumbeena (Hotham),93,64.14,52,35.86,145,100,0,0,145
1,VIC,215,Murrumbeena South,932,67.34,452,32.66,1384,98.58,20,1.42,1404
1,VIC,224,Murtoa,124,30.32,285,69.68,409,99.27,3,0.73,412
1,VIC,326,Myrniong,119,37.42,199,62.58,318,99.38,2,0.63,320
1,VIC,218,Myrtleford,442,34.56,837,65.44,1279,98.61,18,1.39,1297
